Date,Open,High,Low,Close,Adj Close,Volume,filename
2002-10-18,49.25,50.09999847412109,49.25,49.900001525878906,42.59381484985352,81366,data_file_APOLLOHOSP.csv
2002-10-21,50.47499847412109,50.47499847412109,49.0,49.22499847412109,42.01762771606445,133384,data_file_APOLLOHOSP.csv
2002-10-22,49.625,49.72499847412109,49.0,49.5,42.25237655639648,77870,data_file_APOLLOHOSP.csv
2002-10-23,50.0,50.0,49.09999847412109,49.42499923706055,42.188358306884766,38300,data_file_APOLLOHOSP.csv
2002-10-24,49.82500076293945,49.82500076293945,49.5,49.525001525878906,42.27371597290039,69972,data_file_APOLLOHOSP.csv
2002-10-25,49.5,49.67499923706055,48.54999923706055,49.275001525878906,42.06032180786133,86344,data_file_APOLLOHOSP.csv
2002-10-28,49.5,49.92499923706055,48.92499923706055,49.29999923706055,42.08165740966797,72538,data_file_APOLLOHOSP.csv
2002-10-29,49.72499847412109,50.0,49.275001525878906,49.875,42.57246017456055,48496,data_file_APOLLOHOSP.csv
2002-10-30,50.0,51.95000076293945,49.650001525878906,49.84999847412109,42.55112075805664,315510,data_file_APOLLOHOSP.csv
2002-10-31,50.375,50.375,49.275001525878906,49.42499923706055,42.188358306884766,119136,data_file_APOLLOHOSP.csv
2002-11-01,49.900001525878906,49.900001525878906,49.04999923706055,49.54999923706055,42.29505920410156,56124,data_file_APOLLOHOSP.csv
2002-11-04,50.5,50.5,49.34999847412109,49.79999923706055,42.50844192504883,34552,data_file_APOLLOHOSP.csv
2002-11-05,50.34999847412109,50.45000076293945,49.34999847412109,49.525001525878906,42.27371597290039,50606,data_file_APOLLOHOSP.csv
2002-11-06,49.525001525878906,49.525001525878906,49.525001525878906,49.525001525878906,42.27371597290039,0,data_file_APOLLOHOSP.csv
2002-11-07,50.0,50.0,49.25,49.72499847412109,42.44443130493164,87402,data_file_APOLLOHOSP.csv
2002-11-08,49.07500076293945,50.0,49.07500076293945,49.57500076293945,42.31639862060547,69250,data_file_APOLLOHOSP.csv
2002-11-11,49.20000076293945,50.22499847412109,49.20000076293945,49.59999847412109,42.33773422241211,39558,data_file_APOLLOHOSP.csv
2002-11-12,49.525001525878906,49.95000076293945,49.34999847412109,49.47499847412109,42.23102951049805,108712,data_file_APOLLOHOSP.csv
2002-11-13,49.34999847412109,49.67499923706055,49.34999847412109,49.42499923706055,42.188358306884766,79188,data_file_APOLLOHOSP.csv
2002-11-14,49.525001525878906,51.84999847412109,49.525001525878906,49.70000076293945,42.42309188842773,399754,data_file_APOLLOHOSP.csv
2002-11-15,50.0,50.5,49.32500076293945,49.5,42.25237655639648,104742,data_file_APOLLOHOSP.csv
2002-11-18,50.0,50.025001525878906,49.34999847412109,49.72499847412109,42.44443130493164,102794,data_file_APOLLOHOSP.csv
2002-11-19,49.72499847412109,49.72499847412109,49.72499847412109,49.72499847412109,42.44443130493164,0,data_file_APOLLOHOSP.csv
2002-11-20,49.95000076293945,50.25,49.525001525878906,49.67499923706055,42.40174865722656,133820,data_file_APOLLOHOSP.csv
2002-11-21,49.95000076293945,50.20000076293945,49.54999923706055,49.70000076293945,42.42309188842773,131918,data_file_APOLLOHOSP.csv
2002-11-22,49.75,52.54999923706055,49.625,51.67499923706055,44.10892105102539,926580,data_file_APOLLOHOSP.csv
2002-11-25,52.900001525878906,53.72499847412109,51.54999923706055,52.04999923706055,44.429012298583984,571814,data_file_APOLLOHOSP.csv
2002-11-26,52.72499847412109,53.0,51.82500076293945,52.125,44.49302673339844,229058,data_file_APOLLOHOSP.csv
2002-11-27,51.775001525878906,52.275001525878906,50.625,50.875,43.426055908203125,145042,data_file_APOLLOHOSP.csv
2002-11-28,51.75,51.92499923706055,50.625,50.97499847412109,43.51140594482422,120710,data_file_APOLLOHOSP.csv
2002-11-29,52.04999923706055,53.22499847412109,51.775001525878906,52.09999847412109,44.47169494628906,451952,data_file_APOLLOHOSP.csv
2002-12-02,52.75,56.34999847412109,52.75,55.75,47.58727264404297,908158,data_file_APOLLOHOSP.csv
2002-12-03,57.5,57.5,52.75,53.525001525878906,45.68804550170898,533918,data_file_APOLLOHOSP.csv
2002-12-04,54.0,54.70000076293945,53.04999923706055,53.29999923706055,45.49599075317383,194066,data_file_APOLLOHOSP.csv
2002-12-05,53.5,54.75,53.375,53.84999847412109,45.96546173095703,224778,data_file_APOLLOHOSP.csv
2002-12-06,54.70000076293945,54.95000076293945,53.650001525878906,53.900001525878906,46.00814437866211,150182,data_file_APOLLOHOSP.csv
2002-12-09,54.625,57.0,53.775001525878906,54.400001525878906,46.43493270874024,417802,data_file_APOLLOHOSP.csv
2002-12-10,53.0,54.150001525878906,52.57500076293945,53.84999847412109,45.96546173095703,121290,data_file_APOLLOHOSP.csv
2002-12-11,54.42499923706055,54.42499923706055,53.25,53.45000076293945,45.6240348815918,103306,data_file_APOLLOHOSP.csv
2002-12-12,54.0,54.0,52.5,52.70000076293945,44.98383712768555,102888,data_file_APOLLOHOSP.csv
2002-12-13,53.375,55.400001525878906,52.79999923706055,54.34999847412109,46.39225387573242,358674,data_file_APOLLOHOSP.csv
2002-12-16,55.45000076293945,55.45000076293945,53.525001525878906,53.67499923706055,45.81608581542969,196428,data_file_APOLLOHOSP.csv
2002-12-17,53.97499847412109,53.97499847412109,52.54999923706055,52.92499923706055,45.1759033203125,116300,data_file_APOLLOHOSP.csv
2002-12-18,53.20000076293945,53.400001525878906,52.54999923706055,52.79999923706055,45.06919860839844,112920,data_file_APOLLOHOSP.csv
2002-12-19,53.0,53.34999847412109,52.5,52.59999847412109,44.89848709106445,136008,data_file_APOLLOHOSP.csv
2002-12-20,52.95000076293945,53.25,52.0,52.32500076293945,44.66375350952149,152990,data_file_APOLLOHOSP.csv
2002-12-23,52.75,53.70000076293945,52.70000076293945,53.04999923706055,45.2826042175293,118408,data_file_APOLLOHOSP.csv
2002-12-24,53.45000076293945,54.20000076293945,52.84999847412109,53.625,45.77340316772461,117772,data_file_APOLLOHOSP.csv
2002-12-25,53.625,53.625,53.625,53.625,45.77340316772461,0,data_file_APOLLOHOSP.csv
2002-12-26,53.525001525878906,54.42499923706055,53.09999847412109,53.29999923706055,45.49599075317383,128490,data_file_APOLLOHOSP.csv
2002-12-27,53.650001525878906,54.17499923706055,53.150001525878906,53.47499847412109,45.64536666870117,149740,data_file_APOLLOHOSP.csv
2002-12-30,53.32500076293945,53.32500076293945,52.67499923706055,52.875,45.13322067260742,43166,data_file_APOLLOHOSP.csv
2002-12-31,53.0,53.32500076293945,52.42499923706055,52.67499923706055,44.96250534057617,98362,data_file_APOLLOHOSP.csv
2003-01-01,53.04999923706055,53.25,52.75,52.92499923706055,45.1759033203125,58996,data_file_APOLLOHOSP.csv
2003-01-02,53.34999847412109,55.25,52.650001525878906,54.04999923706055,46.13618087768555,279712,data_file_APOLLOHOSP.csv
2003-01-03,55.0,55.04999923706055,54.20000076293945,54.400001525878906,46.43493270874024,219070,data_file_APOLLOHOSP.csv
2003-01-06,54.95000076293945,56.0,54.375,54.900001525878906,46.861724853515625,287006,data_file_APOLLOHOSP.csv
2003-01-07,55.45000076293945,56.0,54.900001525878906,55.625,47.48057556152344,242170,data_file_APOLLOHOSP.csv
2003-01-08,56.5,57.84999847412109,56.32500076293945,57.025001525878906,48.67559051513672,374436,data_file_APOLLOHOSP.csv
2003-01-09,57.0,57.0,56.0,56.34999847412109,48.09941864013672,159622,data_file_APOLLOHOSP.csv
2003-01-10,56.5,56.95000076293945,55.0,55.150001525878906,47.075138092041016,174612,data_file_APOLLOHOSP.csv
2003-01-13,55.92499923706055,55.92499923706055,55.20000076293945,55.34999847412109,47.24583435058594,57008,data_file_APOLLOHOSP.csv
2003-01-14,55.59999847412109,55.95000076293945,54.900001525878906,55.025001525878906,46.96842956542969,49866,data_file_APOLLOHOSP.csv
2003-01-15,55.29999923706055,55.45000076293945,54.59999847412109,55.125,47.05378341674805,76232,data_file_APOLLOHOSP.csv
2003-01-16,55.45000076293945,55.67499923706055,54.875,54.95000076293945,46.904415130615234,66354,data_file_APOLLOHOSP.csv
2003-01-17,55.25,56.29999923706055,55.125,55.400001525878906,47.288516998291016,167780,data_file_APOLLOHOSP.csv
2003-01-20,55.34999847412109,55.5,54.025001525878906,54.275001525878906,46.328243255615234,57566,data_file_APOLLOHOSP.csv
2003-01-21,54.0,56.25,54.0,55.025001525878906,46.96842956542969,135194,data_file_APOLLOHOSP.csv
2003-01-22,55.34999847412109,55.375,54.5,54.92499923706055,46.8830680847168,48802,data_file_APOLLOHOSP.csv
2003-01-23,55.0,55.0,53.875,54.125,46.20020294189453,89276,data_file_APOLLOHOSP.csv
2003-01-24,53.5,54.95000076293945,53.0,53.82500076293945,45.94411849975586,104528,data_file_APOLLOHOSP.csv
2003-01-27,54.09999847412109,54.09999847412109,52.25,52.45000076293945,44.77045440673828,114260,data_file_APOLLOHOSP.csv
2003-01-28,51.5,52.59999847412109,50.5,51.59999847412109,44.044898986816406,163944,data_file_APOLLOHOSP.csv
2003-01-29,52.025001525878906,52.025001525878906,51.09999847412109,51.47499847412109,43.93820190429688,91484,data_file_APOLLOHOSP.csv
2003-01-30,51.5,51.875,50.0,51.04999923706055,43.57543182373047,183306,data_file_APOLLOHOSP.csv
2003-01-31,50.59999847412109,51.09999847412109,50.09999847412109,50.32500076293945,42.95658493041992,48376,data_file_APOLLOHOSP.csv
2003-02-03,50.47499847412109,51.150001525878906,50.47499847412109,50.95000076293945,43.49007415771485,53368,data_file_APOLLOHOSP.csv
2003-02-04,51.375,51.95000076293945,50.75,50.875,43.426055908203125,97538,data_file_APOLLOHOSP.csv
2003-02-05,51.75,51.75,50.525001525878906,51.07500076293945,43.59677505493164,32740,data_file_APOLLOHOSP.csv
2003-02-06,50.34999847412109,51.32500076293945,50.275001525878906,50.47499847412109,43.08461380004883,82012,data_file_APOLLOHOSP.csv
2003-02-07,50.75,50.75,50.0,50.09999847412109,42.76452255249024,70978,data_file_APOLLOHOSP.csv
2003-02-10,50.25,50.32500076293945,49.525001525878906,49.650001525878906,42.38042449951172,112800,data_file_APOLLOHOSP.csv
2003-02-11,50.0,50.75,49.75,50.650001525878906,43.23400115966797,67374,data_file_APOLLOHOSP.csv
2003-02-12,50.75,51.20000076293945,49.75,49.900001525878906,42.59381484985352,72188,data_file_APOLLOHOSP.csv
2003-02-13,49.900001525878906,49.900001525878906,49.900001525878906,49.900001525878906,42.59381484985352,0,data_file_APOLLOHOSP.csv
2003-02-14,49.875,49.875,48.875,49.04999923706055,41.86827087402344,69148,data_file_APOLLOHOSP.csv
2003-02-17,49.82500076293945,50.5,49.82500076293945,50.025001525878906,42.70051193237305,44172,data_file_APOLLOHOSP.csv
2003-02-18,50.45000076293945,50.92499923706055,49.84999847412109,49.97499847412109,42.657833099365234,96892,data_file_APOLLOHOSP.csv
2003-02-19,50.04999923706055,50.625,49.75,49.92499923706055,42.61514663696289,53366,data_file_APOLLOHOSP.csv
2003-02-20,49.79999923706055,50.0,49.25,49.57500076293945,42.31639862060547,60912,data_file_APOLLOHOSP.csv
2003-02-21,49.59999847412109,49.900001525878906,49.5,49.67499923706055,42.40174865722656,63190,data_file_APOLLOHOSP.csv
2003-02-24,51.400001525878906,51.400001525878906,49.79999923706055,49.95000076293945,42.63648986816406,55202,data_file_APOLLOHOSP.csv
2003-02-25,50.0,53.0,50.0,51.375,43.85284805297852,270462,data_file_APOLLOHOSP.csv
2003-02-26,51.70000076293945,51.75,50.650001525878906,50.92499923706055,43.468727111816406,61358,data_file_APOLLOHOSP.csv
2003-02-27,50.92499923706055,51.45000076293945,49.84999847412109,49.97499847412109,42.657833099365234,111678,data_file_APOLLOHOSP.csv
2003-02-28,50.525001525878906,57.75,50.525001525878906,56.54999923706055,48.270137786865234,3377048,data_file_APOLLOHOSP.csv
2003-03-03,58.5,58.5,54.5,55.025001525878906,46.96842956542969,1389950,data_file_APOLLOHOSP.csv
2003-03-04,55.0,55.0,52.75,53.20000076293945,45.41062927246094,438578,data_file_APOLLOHOSP.csv
2003-03-05,53.20000076293945,54.09999847412109,52.275001525878906,53.29999923706055,45.49599075317383,752064,data_file_APOLLOHOSP.csv
2003-03-06,53.5,54.20000076293945,52.775001525878906,52.97499847412109,45.21858215332031,361532,data_file_APOLLOHOSP.csv
2003-03-07,52.75,53.22499847412109,48.59999847412109,49.375,42.14567565917969,722884,data_file_APOLLOHOSP.csv
2003-03-10,49.92499923706055,50.95000076293945,48.75,49.07500076293945,41.88960647583008,270100,data_file_APOLLOHOSP.csv
2003-03-11,49.09999847412109,49.72499847412109,48.025001525878906,49.32500076293945,42.10301208496094,255788,data_file_APOLLOHOSP.csv
2003-03-12,49.84999847412109,52.95000076293945,49.54999923706055,50.79999923706055,43.362037658691406,982418,data_file_APOLLOHOSP.csv
2003-03-13,51.0,51.70000076293945,50.625,50.900001525878906,43.44739532470703,460392,data_file_APOLLOHOSP.csv
2003-03-14,50.900001525878906,50.900001525878906,50.900001525878906,50.900001525878906,43.44739532470703,0,data_file_APOLLOHOSP.csv
2003-03-17,50.5,50.5,49.07500076293945,49.67499923706055,42.40174865722656,310246,data_file_APOLLOHOSP.csv
2003-03-18,49.67499923706055,49.67499923706055,49.67499923706055,49.67499923706055,42.40174865722656,0,data_file_APOLLOHOSP.csv
2003-03-19,52.5,52.5,49.275001525878906,49.625,42.35907745361328,213574,data_file_APOLLOHOSP.csv
2003-03-20,50.0,50.84999847412109,49.25,50.47499847412109,43.08461380004883,283416,data_file_APOLLOHOSP.csv
2003-03-21,50.04999923706055,50.79999923706055,50.04999923706055,50.45000076293945,43.06327819824219,183936,data_file_APOLLOHOSP.csv
2003-03-24,50.650001525878906,50.650001525878906,49.025001525878906,49.22499847412109,42.01762771606445,114886,data_file_APOLLOHOSP.csv
2003-03-25,49.25,49.5,48.75,49.0,41.82558822631836,146572,data_file_APOLLOHOSP.csv
2003-03-26,50.95000076293945,52.0,48.5,48.67499923706055,41.54816818237305,177470,data_file_APOLLOHOSP.csv
2003-03-27,48.75,49.25,48.400001525878906,48.59999847412109,41.48414993286133,103302,data_file_APOLLOHOSP.csv
2003-03-28,49.25,52.375,48.025001525878906,48.275001525878906,41.20673370361328,116038,data_file_APOLLOHOSP.csv
2003-03-31,48.5,48.5,46.125,46.275001525878906,39.49956130981445,158190,data_file_APOLLOHOSP.csv
2003-04-01,46.25,47.75,46.0,47.07500076293945,40.18244552612305,107636,data_file_APOLLOHOSP.csv
2003-04-02,47.67499923706055,48.22499847412109,47.45000076293945,48.09999847412109,41.05735397338867,69440,data_file_APOLLOHOSP.csv
2003-04-03,48.5,49.0,48.29999923706055,48.70000076293945,41.56951522827149,116668,data_file_APOLLOHOSP.csv
2003-04-04,48.79999923706055,49.95000076293945,48.5,49.775001525878906,42.48710632324219,196376,data_file_APOLLOHOSP.csv
2003-04-07,50.25,50.67499923706055,49.75,49.97499847412109,42.657833099365234,214824,data_file_APOLLOHOSP.csv
2003-04-08,49.75,49.97499847412109,49.25,49.45000076293945,42.2097053527832,122286,data_file_APOLLOHOSP.csv
2003-04-09,49.42499923706055,49.42499923706055,48.04999923706055,48.275001525878906,41.20673370361328,153914,data_file_APOLLOHOSP.csv
2003-04-10,48.29999923706055,48.70000076293945,47.125,47.375,40.43850326538086,130488,data_file_APOLLOHOSP.csv
2003-04-11,47.25,48.04999923706055,47.25,47.84999847412109,40.84395599365234,98920,data_file_APOLLOHOSP.csv
2003-04-15,49.0,49.0,48.25,48.625,41.505496978759766,69262,data_file_APOLLOHOSP.csv
2003-04-16,48.75,49.125,48.375,49.0,41.82558822631836,66240,data_file_APOLLOHOSP.csv
2003-04-17,48.875,49.04999923706055,48.275001525878906,48.95000076293945,41.78290557861328,117908,data_file_APOLLOHOSP.csv
2003-04-18,48.95000076293945,48.95000076293945,48.95000076293945,48.95000076293945,41.78290557861328,0,data_file_APOLLOHOSP.csv
2003-04-21,49.45000076293945,49.45000076293945,48.70000076293945,48.900001525878906,41.74022674560547,101534,data_file_APOLLOHOSP.csv
2003-04-22,49.34999847412109,49.5,48.875,49.42499923706055,42.188358306884766,166922,data_file_APOLLOHOSP.csv
2003-04-23,49.875,49.95000076293945,49.25,49.29999923706055,42.08165740966797,136296,data_file_APOLLOHOSP.csv
2003-04-24,49.32500076293945,49.45000076293945,48.75,48.875,41.71888732910156,97660,data_file_APOLLOHOSP.csv
2003-04-25,48.97499847412109,49.09999847412109,48.5,48.84999847412109,41.697547912597656,104610,data_file_APOLLOHOSP.csv
2003-04-28,48.875,49.0,48.54999923706055,48.70000076293945,41.56951522827149,101294,data_file_APOLLOHOSP.csv
2003-04-29,49.45000076293945,49.45000076293945,48.34999847412109,48.45000076293945,41.35611724853516,104826,data_file_APOLLOHOSP.csv
2003-04-30,48.75,48.75,47.92499923706055,48.22499847412109,41.1640510559082,73814,data_file_APOLLOHOSP.csv
2003-05-01,48.22499847412109,48.22499847412109,48.22499847412109,48.22499847412109,41.1640510559082,0,data_file_APOLLOHOSP.csv
2003-05-02,48.5,49.0,48.29999923706055,48.72499847412109,41.590850830078125,94676,data_file_APOLLOHOSP.csv
2003-05-05,49.34999847412109,49.34999847412109,48.54999923706055,48.97499847412109,41.80424118041992,152352,data_file_APOLLOHOSP.csv
2003-05-06,49.5,51.5,48.97499847412109,50.92499923706055,43.468727111816406,374710,data_file_APOLLOHOSP.csv
2003-05-07,51.95000076293945,52.150001525878906,50.375,50.625,43.2126579284668,351456,data_file_APOLLOHOSP.csv
2003-05-08,50.67499923706055,50.67499923706055,49.42499923706055,49.775001525878906,42.48710632324219,125452,data_file_APOLLOHOSP.csv
2003-05-09,49.95000076293945,51.29999923706055,49.25,50.400001525878906,43.02059555053711,212068,data_file_APOLLOHOSP.csv
2003-05-12,50.5,50.900001525878906,49.79999923706055,49.95000076293945,42.63648986816406,171770,data_file_APOLLOHOSP.csv
2003-05-13,50.0,51.5,49.79999923706055,50.72499847412109,43.29800415039063,267760,data_file_APOLLOHOSP.csv
2003-05-14,51.5,52.45000076293945,50.95000076293945,51.95000076293945,44.34365081787109,363870,data_file_APOLLOHOSP.csv
